code,prefix,database,value,token_id
EDU_wellbeing_overall_young_Q6,EDU,wellbeing,overall_young_Q6,39602
EDU_wellbeing_overall_young_Q8,EDU,wellbeing,overall_young_Q8,39603
EDU_wellbeing_overall_young_Q7,EDU,wellbeing,overall_young_Q7,39604
EDU_wellbeing_overall_young_Q9,EDU,wellbeing,overall_young_Q9,39605
EDU_wellbeing_overall_young_Q10,EDU,wellbeing,overall_young_Q10,39606
EDU_wellbeing_overall_young_Q4,EDU,wellbeing,overall_young_Q4,39607
EDU_wellbeing_overall_young_Q5,EDU,wellbeing,overall_young_Q5,39608
EDU_wellbeing_overall_young_Q1,EDU,wellbeing,overall_young_Q1,39609
EDU_wellbeing_overall_young_Q3,EDU,wellbeing,overall_young_Q3,39610
EDU_wellbeing_overall_young_Q2,EDU,wellbeing,overall_young_Q2,39611
EDU_wellbeing_overall_old_Q8,EDU,wellbeing,overall_old_Q8,39612
EDU_wellbeing_overall_old_Q3,EDU,wellbeing,overall_old_Q3,39613
EDU_wellbeing_overall_old_Q5,EDU,wellbeing,overall_old_Q5,39614
EDU_wellbeing_overall_old_Q7,EDU,wellbeing,overall_old_Q7,39615
EDU_wellbeing_overall_old_Q10,EDU,wellbeing,overall_old_Q10,39616
EDU_wellbeing_overall_old_Q9,EDU,wellbeing,overall_old_Q9,39617
EDU_wellbeing_overall_old_Q6,EDU,wellbeing,overall_old_Q6,39618
EDU_wellbeing_overall_old_Q4,EDU,wellbeing,overall_old_Q4,39619
EDU_wellbeing_overall_old_Q2,EDU,wellbeing,overall_old_Q2,39620
EDU_wellbeing_overall_old_Q1,EDU,wellbeing,overall_old_Q1,39621
EDU_wellbeing_calm_and_quiet_Q9,EDU,wellbeing,calm_and_quiet_Q9,39622
EDU_wellbeing_calm_and_quiet_Q4,EDU,wellbeing,calm_and_quiet_Q4,39623
EDU_wellbeing_calm_and_quiet_Q5,EDU,wellbeing,calm_and_quiet_Q5,39624
EDU_wellbeing_calm_and_quiet_Q8,EDU,wellbeing,calm_and_quiet_Q8,39625
EDU_wellbeing_calm_and_quiet_Q6,EDU,wellbeing,calm_and_quiet_Q6,39626
EDU_wellbeing_calm_and_quiet_Q7,EDU,wellbeing,calm_and_quiet_Q7,39627
EDU_wellbeing_calm_and_quiet_Q10,EDU,wellbeing,calm_and_quiet_Q10,39628
EDU_wellbeing_calm_and_quiet_Q3,EDU,wellbeing,calm_and_quiet_Q3,39629
EDU_wellbeing_calm_and_quiet_Q2,EDU,wellbeing,calm_and_quiet_Q2,39630
EDU_wellbeing_calm_and_quiet_Q1,EDU,wellbeing,calm_and_quiet_Q1,39631
EDU_wellbeing_support_and_inspiration_Q7,EDU,wellbeing,support_and_inspiration_Q7,39632
EDU_wellbeing_support_and_inspiration_Q1,EDU,wellbeing,support_and_inspiration_Q1,39633
EDU_wellbeing_support_and_inspiration_Q5,EDU,wellbeing,support_and_inspiration_Q5,39634
EDU_wellbeing_support_and_inspiration_Q6,EDU,wellbeing,support_and_inspiration_Q6,39635
EDU_wellbeing_support_and_inspiration_Q8,EDU,wellbeing,support_and_inspiration_Q8,39636
EDU_wellbeing_support_and_inspiration_Q9,EDU,wellbeing,support_and_inspiration_Q9,39637
EDU_wellbeing_support_and_inspiration_Q3,EDU,wellbeing,support_and_inspiration_Q3,39638
EDU_wellbeing_support_and_inspiration_Q10,EDU,wellbeing,support_and_inspiration_Q10,39639
EDU_wellbeing_support_and_inspiration_Q2,EDU,wellbeing,support_and_inspiration_Q2,39640
EDU_wellbeing_support_and_inspiration_Q4,EDU,wellbeing,support_and_inspiration_Q4,39641
EDU_wellbeing_social_Q8,EDU,wellbeing,social_Q8,39642
EDU_wellbeing_social_Q6,EDU,wellbeing,social_Q6,39643
EDU_wellbeing_social_Q7,EDU,wellbeing,social_Q7,39644
EDU_wellbeing_social_Q10,EDU,wellbeing,social_Q10,39645
EDU_wellbeing_social_Q9,EDU,wellbeing,social_Q9,39646
EDU_wellbeing_social_Q4,EDU,wellbeing,social_Q4,39647
EDU_wellbeing_social_Q5,EDU,wellbeing,social_Q5,39648
EDU_wellbeing_social_Q3,EDU,wellbeing,social_Q3,39649
EDU_wellbeing_social_Q2,EDU,wellbeing,social_Q2,39650
EDU_wellbeing_social_Q1,EDU,wellbeing,social_Q1,39651
EDU_wellbeing_academic_Q8,EDU,wellbeing,academic_Q8,39652
EDU_wellbeing_academic_Q3,EDU,wellbeing,academic_Q3,39653
EDU_wellbeing_academic_Q4,EDU,wellbeing,academic_Q4,39654
EDU_wellbeing_academic_Q7,EDU,wellbeing,academic_Q7,39655
EDU_wellbeing_academic_Q10,EDU,wellbeing,academic_Q10,39656
EDU_wellbeing_academic_Q9,EDU,wellbeing,academic_Q9,39657
EDU_wellbeing_academic_Q6,EDU,wellbeing,academic_Q6,39658
EDU_wellbeing_academic_Q5,EDU,wellbeing,academic_Q5,39659
EDU_wellbeing_academic_Q2,EDU,wellbeing,academic_Q2,39660
EDU_wellbeing_academic_Q1,EDU,wellbeing,academic_Q1,39661
