code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_korydial_Q1,LAB,korydial,Q1,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 1/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 1/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 1/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,10345931,1670772,0.185052
LAB_korydial_Q2,LAB,korydial,Q2,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 2/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 2/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 2/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,3827052,1552431,0.171944
LAB_korydial_Q4,LAB,korydial,Q4,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 4/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 4/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 4/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,3288174,1227299,0.135933
LAB_korydial_Q5,LAB,korydial,Q5,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 5/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 5/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 5/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,2563470,967123,0.107117
LAB_korydial_Q3,LAB,korydial,Q3,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 3/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 3/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 3/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,4566662,1550515,0.171732
LAB_korydial_Q6,LAB,korydial,Q6,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 6/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 6/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 6/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,1849931,765012,0.084731
LAB_korydial_Q7,LAB,korydial,Q7,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 7/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 7/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 7/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,997712,456426,0.050553
LAB_korydial_Q8,LAB,korydial,Q8,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 8/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 8/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 8/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,810585,342489,0.037933
LAB_korydial_Q9,LAB,korydial,Q9,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 9/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 9/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 9/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,450650,192583,0.02133
LAB_korydial_Q10,LAB,korydial,Q10,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 10/10 kvantil,Udbetalte børnetilskud og familieydelser (opregnet til hele kalenderåret) — 10/10 kvantil,,,Paid child allowances and family benefits (annualized to full calendar year) — 10/10 quantile,,,dst_times_korydial,generated_pattern,high,english,,,193603,63494,0.007032
